user_id,recommendations
307522  ,"[(9959, 5), (16664, 5), (25502, 5), (25642, 5), (17407, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (7524, 5)]"
2552218 ,"[(17701, 4.863985057698671), (16526, 4.856733728348813), (14939, 4.844948106111146), (21174, 4.829350371486), (21015, 4.820673289634685), (22304, 4.819621962674911), (24421, 4.814627345116983), (21052, 4.808552736767571), (18027, 4.80649557575857), (22967, 4.803659465712668), (9959, 4.798852432755959), (21601, 4.797182564220818), (13838, 4.7955679181453705), (24768, 4.794155672524024), (10477, 4.793803110907297), (21412, 4.792402487121214), (9184, 4.786791207689421), (25642, 4.786282043080666), (20476, 4.7849538357393975), (22911, 4.784030897634025)]"
130034  ,"[(17701, 5), (16526, 5), (14939, 4.997659673373117), (21174, 4.982061938747971), (21015, 4.973384856896656), (22304, 4.972333529936882), (24421, 4.9673389123789535), (21052, 4.961264304029542), (18027, 4.95920714302054), (22967, 4.956371032974639), (9959, 4.95156400001793), (21601, 4.949894131482789), (13838, 4.948279485407341), (24768, 4.946867239785995), (10477, 4.946514678169268), (21412, 4.945114054383184), (9184, 4.939502774951392), (25642, 4.938993610342637), (20476, 4.937665403001368), (22911, 4.936742464895996)]"
13738574,"[(17701, 4.941509888660028), (16526, 4.9342585593101695), (14939, 4.922472937072503), (21174, 4.906875202447357), (21015, 4.898198120596042), (22304, 4.897146793636268), (24421, 4.89215217607834), (21052, 4.886077567728928), (18027, 4.884020406719927), (22967, 4.881184296674025), (9959, 4.876377263717316), (21601, 4.874707395182175), (13838, 4.8730927491067275), (24768, 4.871680503485381), (10477, 4.871327941868654), (21412, 4.869927318082571), (9184, 4.864316038650778), (25642, 4.863806874042023), (20476, 4.8624786667007545), (22911, 4.861555728595382)]"
3859614 ,"[(17701, 4.852250503000862), (16526, 4.844999173651003), (14939, 4.833213551413337), (21174, 4.817615816788191), (21015, 4.808938734936875), (22304, 4.807887407977102), (24421, 4.802892790419174), (21052, 4.796818182069762), (18027, 4.7947610210607605), (22967, 4.791924911014859), (21601, 4.785448009523009), (13838, 4.783833363447561), (24768, 4.782421117826215), (10477, 4.782068556209488), (21412, 4.7806679324234045), (9184, 4.775056652991612), (25642, 4.774547488382857), (20476, 4.773219281041588), (22911, 4.772296342936216), (7364, 4.771867917972922)]"
386866  ,"[(17701, 4.587647308318019), (16526, 4.58039597896816), (14939, 4.568610356730494), (21174, 4.5530126221053475), (21015, 4.544335540254032), (22304, 4.543284213294259), (24421, 4.53828959573633), (21052, 4.532214987386919), (18027, 4.530157826377917), (22967, 4.527321716332016), (9959, 4.522514683375307), (21601, 4.520844814840165), (13838, 4.519230168764718), (24768, 4.5178179231433715), (10477, 4.517465361526645), (9184, 4.510453458308769), (25642, 4.509944293700014), (20476, 4.508616086358745), (22911, 4.507693148253373), (7364, 4.507264723290079)]"
4610128 ,"[(17701, 4.97875057122915), (16526, 4.971499241879291), (14939, 4.959713619641625), (21174, 4.944115885016479), (21015, 4.935438803165164), (22304, 4.93438747620539), (24421, 4.929392858647462), (21052, 4.92331825029805), (18027, 4.9212610892890485), (22967, 4.918424979243147), (9959, 4.913617946286438), (21601, 4.911948077751297), (13838, 4.910333431675849), (24768, 4.908921186054503), (10477, 4.908568624437776), (21412, 4.9071680006516925), (9184, 4.9015567212199), (25642, 4.901047556611145), (20476, 4.899719349269876), (22911, 4.898796411164504)]"
1710408 ,"[(17701, 4.967970786810952), (16526, 4.960719457461093), (14939, 4.948933835223427), (21174, 4.9333361005982805), (21015, 4.924659018746965), (22304, 4.923607691787192), (24421, 4.918613074229263), (21052, 4.912538465879852), (18027, 4.91048130487085), (22967, 4.907645194824949), (9959, 4.90283816186824), (21601, 4.9011682933330984), (13838, 4.899553647257651), (24768, 4.8981414016363045), (10477, 4.897788840019578), (21412, 4.896388216233494), (9184, 4.890776936801702), (25642, 4.890267772192947), (20476, 4.888939564851678), (22911, 4.888016626746306)]"
3180618 ,"[(17701, 4.55477218695347), (16526, 4.547520857603612), (14939, 4.535735235365945), (21174, 4.520137500740799), (21015, 4.5114604188894845), (22304, 4.51040909192971), (24421, 4.505414474371782), (21052, 4.49933986602237), (18027, 4.497282705013369), (22967, 4.494446594967467), (9959, 4.489639562010758), (21601, 4.487969693475617), (13838, 4.48635504740017), (24768, 4.484942801778823), (10477, 4.484590240162096), (21412, 4.483189616376013), (9184, 4.47757833694422), (25642, 4.477069172335465), (20476, 4.475740964994197), (22911, 4.4748180268888245)]"
1007249 ,"[(17701, 4.971548970274708), (16526, 4.964297640924849), (14939, 4.952512018687183), (21174, 4.936914284062037), (21015, 4.928237202210722), (22304, 4.927185875250948), (24421, 4.92219125769302), (21052, 4.916116649343608), (18027, 4.9140594883346065), (22967, 4.911223378288705), (9959, 4.906416345331996), (21601, 4.904746476796855), (13838, 4.903131830721407), (24768, 4.901719585100061), (21412, 4.8999663996972505), (9184, 4.894355120265458), (25642, 4.893845955656703), (20476, 4.892517748315434), (22911, 4.891594810210062), (7364, 4.891166385246768)]"
2785339 ,"[(17701, 4.985761521083063), (16526, 4.978510191733204), (14939, 4.966724569495538), (21174, 4.951126834870392), (21015, 4.942449753019076), (22304, 4.941398426059303), (24421, 4.936403808501375), (21052, 4.930329200151963), (18027, 4.9282720391429615), (22967, 4.92543592909706), (21601, 4.91895902760521), (13838, 4.917344381529762), (24768, 4.915932135908416), (10477, 4.915579574291689), (21412, 4.9141789505056055), (9184, 4.908567671073813), (25642, 4.908058506465058), (20476, 4.906730299123789), (22911, 4.905807361018417), (7364, 4.905378936055123)]"
1578150 ,"[(17691, 5), (9959, 5), (26819, 5), (24087, 5), (24340, 5), (25502, 5), (25642, 5), (8669, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5)]"
3335727 ,"[(9959, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (14939, 5), (17701, 5), (13838, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5), (22967, 5), (9184, 4.997769982374146), (25642, 4.997260817765391), (20476, 4.995932610424123), (22911, 4.9950096723187505)]"
1216716 ,"[(9959, 5), (25642, 5), (24952, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5), (22967, 5)]"
993113  ,"[(17701, 4.944388598982266), (16526, 4.937137269632407), (14939, 4.9253516473947405), (21174, 4.909753912769594), (21015, 4.90107683091828), (22304, 4.9000255039585054), (24421, 4.895030886400577), (21052, 4.8889562780511655), (18027, 4.886899117042164), (22967, 4.8840630069962625), (9959, 4.879255974039554), (21601, 4.877586105504412), (13838, 4.875971459428965), (24768, 4.874559213807618), (10477, 4.8742066521908916), (21412, 4.872806028404808), (9184, 4.867194748973016), (25642, 4.8666855843642605), (20476, 4.865357377022992), (22911, 4.86443443891762)]"
644579  ,"[(9959, 5), (16664, 5), (24340, 5), (25502, 5), (25642, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5)]"
2520283 ,"[(17701, 4.72223228156649), (16526, 4.7149809522166315), (14939, 4.703195329978965), (21174, 4.687597595353819), (21015, 4.678920513502504), (22304, 4.67786918654273), (24421, 4.672874568984802), (21052, 4.66679996063539), (18027, 4.664742799626389), (22967, 4.661906689580487), (9959, 4.657099656623778), (21601, 4.655429788088637), (13838, 4.6538151420131895), (24768, 4.652402896391843), (10477, 4.652050334775116), (21412, 4.650649710989033), (9184, 4.64503843155724), (25642, 4.644529266948485), (20476, 4.643201059607216), (22911, 4.642278121501844)]"
20084   ,"[(17701, 4.874467254956256), (16526, 4.867215925606398), (14939, 4.855430303368731), (21174, 4.839832568743585), (21015, 4.8311554868922695), (22304, 4.830104159932496), (24421, 4.825109542374568), (21052, 4.819034934025156), (18027, 4.816977773016155), (22967, 4.814141662970253), (9959, 4.809334630013544), (21601, 4.807664761478403), (13838, 4.806050115402956), (24768, 4.804637869781609), (10477, 4.804285308164882), (21412, 4.802884684378799), (9184, 4.797273404947006), (25642, 4.796764240338251), (20476, 4.7954360329969825), (22911, 4.79451309489161)]"
517165  ,"[(17701, 4.769095637552458), (16526, 4.761844308202599), (14939, 4.750058685964933), (21174, 4.734460951339787), (21015, 4.725783869488472), (22304, 4.724732542528698), (24421, 4.71973792497077), (21052, 4.713663316621358), (18027, 4.7116061556123565), (22967, 4.708770045566455), (9959, 4.703963012609746), (21601, 4.702293144074605), (13838, 4.700678497999157), (24768, 4.699266252377811), (10477, 4.698913690761084), (21412, 4.6975130669750005), (9184, 4.691901787543208), (25642, 4.691392622934453), (20476, 4.690064415593184), (22911, 4.689141477487812)]"
666952  ,"[(9959, 5), (25642, 5), (7402, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (8236, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5)]"
682559  ,"[(17701, 4.468868203808349), (16526, 4.461616874458491), (14939, 4.449831252220824), (21174, 4.434233517595678), (21015, 4.4255564357443635), (22304, 4.424505108784589), (24421, 4.419510491226661), (21052, 4.413435882877249), (18027, 4.411378721868248), (22967, 4.408542611822346), (9959, 4.403735578865637), (21601, 4.402065710330496), (13838, 4.400451064255049), (24768, 4.399038818633702), (10477, 4.398686257016975), (21412, 4.397285633230892), (9184, 4.391674353799099), (25642, 4.391165189190344), (20476, 4.389836981849076), (22911, 4.3889140437437035)]"
1280465 ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (8236, 5), (9454, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (13731, 5), (21052, 5)]"
475246  ,"[(17701, 4.736739540441768), (16526, 4.729488211091909), (14939, 4.717702588854243), (21174, 4.702104854229097), (21015, 4.693427772377781), (22304, 4.692376445418008), (24421, 4.687381827860079), (21052, 4.681307219510668), (18027, 4.679250058501666), (22967, 4.676413948455765), (9959, 4.671606915499056), (21601, 4.6699370469639145), (13838, 4.668322400888467), (24768, 4.666910155267121), (10477, 4.666557593650394), (21412, 4.66515696986431), (9184, 4.659545690432518), (25642, 4.659036525823763), (20476, 4.657708318482494), (22911, 4.656785380377122)]"
770507  ,"[(17701, 4.86845463645221), (16526, 4.861203307102351), (14939, 4.849417684864685), (21174, 4.833819950239539), (21015, 4.825142868388223), (22304, 4.82409154142845), (24421, 4.8190969238705215), (21052, 4.81302231552111), (18027, 4.810965154512108), (22967, 4.808129044466207), (9959, 4.803322011509498), (21601, 4.801652142974357), (13838, 4.800037496898909), (24768, 4.798625251277563), (10477, 4.798272689660836), (21412, 4.796872065874752), (9184, 4.79126078644296), (25642, 4.790751621834205), (20476, 4.789423414492936), (22911, 4.788500476387564)]"
6974221 ,"[(17701, 4.910897905988555), (16526, 4.903646576638696), (14939, 4.89186095440103), (21174, 4.8762632197758835), (21015, 4.867586137924569), (22304, 4.866534810964795), (24421, 4.861540193406866), (21052, 4.855465585057455), (18027, 4.853408424048453), (22967, 4.850572314002552), (9959, 4.845765281045843), (21601, 4.844095412510701), (13838, 4.842480766435254), (24768, 4.8410685208139075), (21412, 4.839315335411097), (9184, 4.833704055979305), (20476, 4.831866684029281), (22911, 4.830943745923909), (7364, 4.830515320960615), (16794, 4.8278520704023)]"
2847282 ,"[(17701, 4.8670659669695775), (16526, 4.859814637619719), (14939, 4.848029015382052), (21174, 4.832431280756906), (21015, 4.823754198905592), (22304, 4.822702871945817), (24421, 4.817708254387889), (21052, 4.811633646038477), (18027, 4.809576485029476), (22967, 4.806740374983574), (9959, 4.8019333420268655), (21601, 4.800263473491724), (13838, 4.798648827416277), (24768, 4.79723658179493), (10477, 4.7968840201782035), (21412, 4.79548339639212), (9184, 4.7898721169603276), (25642, 4.789362952351572), (20476, 4.788034745010304), (22911, 4.787111806904932)]"
2154940 ,"[(17701, 4.747339342577721), (16526, 4.740088013227862), (14939, 4.728302390990196), (21174, 4.71270465636505), (21015, 4.704027574513734), (22304, 4.702976247553961), (24421, 4.697981629996033), (21052, 4.691907021646621), (18027, 4.6898498606376195), (22967, 4.687013750591718), (9959, 4.682206717635009), (21601, 4.680536849099868), (13838, 4.67892220302442), (24768, 4.677509957403074), (10477, 4.677157395786347), (21412, 4.6757567720002635), (9184, 4.670145492568471), (25642, 4.669636327959716), (20476, 4.668308120618447), (22911, 4.667385182513075)]"
391282  ,"[(17701, 4.852750479533523), (16526, 4.845499150183664), (14939, 4.8337135279459975), (21174, 4.818115793320851), (21015, 4.809438711469536), (22304, 4.808387384509762), (24421, 4.803392766951834), (21052, 4.7973181586024225), (18027, 4.795260997593421), (22967, 4.7924248875475195), (9959, 4.787617854590811), (21601, 4.785947986055669), (13838, 4.784333339980222), (24768, 4.782921094358875), (10477, 4.7825685327421485), (21412, 4.781167908956065), (9184, 4.775556629524273), (25642, 4.7750474649155175), (20476, 4.773719257574249), (22911, 4.772796319468877)]"
2647203 ,"[(17701, 4.735646209780242), (16526, 4.7283948804303835), (14939, 4.716609258192717), (21174, 4.701011523567571), (21015, 4.692334441716255), (22304, 4.691283114756482), (24421, 4.686288497198554), (21052, 4.680213888849142), (18027, 4.678156727840141), (22967, 4.675320617794239), (9959, 4.67051358483753), (21601, 4.668843716302389), (13838, 4.6672290702269414), (24768, 4.665816824605595), (10477, 4.665464262988868), (21412, 4.6640636392027846), (9184, 4.658452359770992), (25642, 4.657943195162237), (20476, 4.656614987820968), (22911, 4.655692049715596)]"
1879218 ,"[(17701, 4.909775335912542), (16526, 4.902524006562683), (14939, 4.890738384325017), (21174, 4.875140649699871), (21015, 4.866463567848555), (22304, 4.865412240888782), (24421, 4.860417623330854), (21052, 4.854343014981442), (18027, 4.8522858539724405), (22967, 4.849449743926539), (9959, 4.84464271096983), (21601, 4.842972842434689), (13838, 4.841358196359241), (24768, 4.839945950737895), (10477, 4.839593389121168), (21412, 4.8381927653350845), (9184, 4.832581485903292), (25642, 4.832072321294537), (20476, 4.830744113953268), (22911, 4.829821175847896)]"
2583222 ,"[(17701, 4.575496348112043), (16526, 4.568245018762185), (14939, 4.556459396524518), (21174, 4.540861661899372), (21015, 4.532184580048057), (22304, 4.531133253088283), (24421, 4.526138635530355), (21052, 4.520064027180943), (18027, 4.518006866171942), (22967, 4.51517075612604), (9959, 4.510363723169331), (21601, 4.50869385463419), (13838, 4.507079208558743), (24768, 4.505666962937396), (10477, 4.505314401320669), (21412, 4.503913777534586), (9184, 4.4983024981027935), (25642, 4.497793333494038), (20476, 4.49646512615277), (22911, 4.495542188047398)]"
3742047 ,"[(17701, 4.85962170071153), (16526, 4.852370371361672), (14939, 4.840584749124005), (21174, 4.824987014498859), (21015, 4.816309932647544), (22304, 4.81525860568777), (24421, 4.810263988129842), (21052, 4.80418937978043), (18027, 4.802132218771429), (22967, 4.799296108725527), (21601, 4.792819207233677), (13838, 4.79120456115823), (24768, 4.789792315536883), (10477, 4.789439753920156), (21412, 4.788039130134073), (9184, 4.78242785070228), (25642, 4.781918686093525), (20476, 4.780590478752257), (22911, 4.7796675406468845), (7364, 4.77923911568359)]"
981108  ,"[(17701, 4.928062821039067), (16526, 4.920811491689208), (14939, 4.909025869451542), (21174, 4.8934281348263955), (21015, 4.88475105297508), (22304, 4.8836997260153066), (24421, 4.878705108457378), (21052, 4.872630500107967), (18027, 4.870573339098965), (22967, 4.867737229053064), (9959, 4.862930196096355), (21601, 4.861260327561213), (13838, 4.859645681485766), (24768, 4.8582334358644195), (10477, 4.857880874247693), (21412, 4.856480250461609), (9184, 4.850868971029817), (25642, 4.850359806421062), (20476, 4.849031599079793), (22911, 4.848108660974421)]"
1466984 ,"[(17701, 5), (16526, 4.999843972513579), (14939, 4.988058350275913), (21174, 4.972460615650767), (21015, 4.963783533799452), (22304, 4.962732206839678), (24421, 4.9577375892817495), (21052, 4.951662980932338), (18027, 4.949605819923336), (22967, 4.946769709877435), (9959, 4.941962676920726), (21601, 4.940292808385585), (13838, 4.938678162310137), (24768, 4.937265916688791), (10477, 4.936913355072064), (21412, 4.93551273128598), (9184, 4.929901451854188), (25642, 4.929392287245433), (20476, 4.928064079904164), (22911, 4.927141141798792)]"
2836496 ,"[(17701, 4.6912554409157545), (16526, 4.684004111565896), (14939, 4.6722184893282295), (21174, 4.656620754703083), (21015, 4.647943672851769), (22304, 4.646892345891994), (24421, 4.641897728334066), (21052, 4.6358231199846545), (18027, 4.633765958975653), (22967, 4.6309298489297515), (9959, 4.6261228159730425), (21601, 4.624452947437901), (13838, 4.622838301362454), (24768, 4.621426055741107), (10477, 4.6210734941243805), (21412, 4.619672870338297), (25642, 4.613552426297749), (20476, 4.612224218956481), (22911, 4.611301280851109), (7364, 4.6108728558878145)]"
1780598 ,"[(17701, 4.691526877446366), (16526, 4.684275548096507), (14939, 4.672489925858841), (21174, 4.656892191233695), (21015, 4.648215109382379), (22304, 4.647163782422606), (24421, 4.6421691648646775), (21052, 4.636094556515266), (18027, 4.634037395506264), (22967, 4.631201285460363), (9959, 4.626394252503654), (21601, 4.624724383968513), (13838, 4.623109737893065), (24768, 4.621697492271719), (10477, 4.621344930654992), (21412, 4.619944306868908), (9184, 4.614333027437116), (25642, 4.613823862828361), (20476, 4.612495655487092), (22911, 4.61157271738172)]"
1083285 ,"[(17691, 5), (9999, 5), (9959, 5), (8333, 5), (26819, 5), (16664, 5), (24087, 5), (11646, 5), (11331, 5), (24340, 5), (16760, 5), (25502, 5), (25642, 5), (23591, 5), (8270, 5), (16359, 5), (8669, 5), (16570, 5), (10687, 5), (16098, 5)]"
2769478 ,"[(9959, 5), (16664, 5), (24340, 5), (25502, 5), (25642, 5), (17407, 5), (14231, 5), (9300, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5), (27188, 5)]"
278128  ,"[(17701, 5), (16526, 5), (14939, 4.995204700493498), (21174, 4.979606965868352), (21015, 4.970929884017037), (22304, 4.969878557057263), (24421, 4.964883939499335), (21052, 4.958809331149923), (18027, 4.956752170140922), (22967, 4.95391606009502), (9959, 4.949109027138311), (21601, 4.94743915860317), (13838, 4.9458245125277225), (24768, 4.944412266906376), (10477, 4.944059705289649), (21412, 4.942659081503566), (9184, 4.937047802071773), (25642, 4.936538637463018), (20476, 4.935210430121749), (22911, 4.934287492016377)]"
837840  ,"[(17701, 4.833472874033182), (16526, 4.826221544683324), (14939, 4.814435922445657), (21174, 4.798838187820511), (21015, 4.7901611059691955), (22304, 4.789109779009422), (24421, 4.784115161451494), (21052, 4.778040553102082), (18027, 4.775983392093081), (22967, 4.773147282047179), (9959, 4.76834024909047), (21601, 4.766670380555329), (13838, 4.765055734479882), (24768, 4.763643488858535), (10477, 4.763290927241808), (21412, 4.761890303455725), (9184, 4.756279024023932), (25642, 4.755769859415177), (22911, 4.753518713968536), (7364, 4.753090289005242)]"
2368136 ,"[(17701, 4.601968330391355), (16526, 4.594717001041497), (14939, 4.58293137880383), (21174, 4.567333644178684), (21015, 4.55865656232737), (22304, 4.557605235367595), (24421, 4.552610617809667), (21052, 4.546536009460255), (18027, 4.544478848451254), (22967, 4.541642738405352), (9959, 4.5368357054486435), (21601, 4.535165836913502), (13838, 4.533551190838055), (24768, 4.532138945216708), (10477, 4.531786383599981), (21412, 4.530385759813898), (9184, 4.5247744803821055), (25642, 4.52426531577335), (20476, 4.522937108432082), (22911, 4.52201417032671)]"
798381  ,"[(17701, 4.971040722742672), (16526, 4.963789393392814), (14939, 4.952003771155147), (21174, 4.936406036530001), (21015, 4.927728954678686), (22304, 4.926677627718912), (24421, 4.921683010160984), (21052, 4.915608401811572), (18027, 4.913551240802571), (22967, 4.910715130756669), (9959, 4.90590809779996), (21601, 4.904238229264819), (13838, 4.902623583189372), (24768, 4.901211337568025), (10477, 4.900858775951298), (21412, 4.899458152165215), (9184, 4.893846872733422), (25642, 4.893337708124667), (20476, 4.892009500783399), (22911, 4.891086562678026)]"
769640  ,"[(17691, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (24340, 5), (25502, 5), (25642, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5), (21601, 5), (24768, 5), (16409, 5), (10477, 5)]"
647644  ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.995259248184563), (21015, 4.986582166333248), (22304, 4.985530839373474), (24421, 4.980536221815545), (21052, 4.974461613466134), (18027, 4.972404452457132), (22967, 4.969568342411231), (9959, 4.964761309454522), (21601, 4.9630914409193805), (13838, 4.961476794843933), (24768, 4.9600645492225865), (10477, 4.95971198760586), (21412, 4.958311363819776), (9184, 4.952700084387984), (25642, 4.952190919779229), (20476, 4.95086271243796), (22911, 4.949939774332588)]"
1116679 ,"[(17701, 4.6707659602516705), (16526, 4.663514630901812), (14939, 4.651729008664145), (21174, 4.636131274038999), (21015, 4.627454192187685), (22304, 4.62640286522791), (24421, 4.621408247669982), (21052, 4.61533363932057), (18027, 4.613276478311569), (22967, 4.610440368265667), (9959, 4.6056333353089585), (21601, 4.603963466773817), (13838, 4.60234882069837), (24768, 4.600936575077023), (10477, 4.600584013460296), (21412, 4.599183389674213), (9184, 4.5935721102424205), (25642, 4.593062945633665), (20476, 4.591734738292397), (22911, 4.590811800187025)]"
2783975 ,"[(17701, 4.833259839590487), (16526, 4.826008510240628), (14939, 4.814222888002962), (21174, 4.798625153377816), (21015, 4.789948071526501), (22304, 4.788896744566727), (24421, 4.7839021270087985), (21052, 4.777827518659387), (18027, 4.775770357650385), (22967, 4.772934247604484), (9959, 4.768127214647775), (21601, 4.766457346112634), (13838, 4.764842700037186), (24768, 4.76343045441584), (10477, 4.763077892799113), (21412, 4.761677269013029), (9184, 4.756065989581237), (25642, 4.755556824972482), (20476, 4.754228617631213), (22911, 4.753305679525841)]"
1361321 ,"[(17701, 4.856691628485538), (16526, 4.849440299135679), (14939, 4.837654676898013), (21174, 4.822056942272867), (21015, 4.813379860421552), (22304, 4.812328533461778), (24421, 4.8073339159038495), (21052, 4.801259307554438), (18027, 4.799202146545436), (22967, 4.796366036499535), (9959, 4.791559003542826), (21601, 4.789889135007685), (13838, 4.788274488932237), (24768, 4.786862243310891), (10477, 4.786509681694164), (21412, 4.78510905790808), (9184, 4.779497778476288), (25642, 4.778988613867533), (20476, 4.777660406526264), (22911, 4.776737468420892)]"
37701   ,"[(17701, 4.936669112408534), (16526, 4.929417783058676), (14939, 4.917632160821009), (21174, 4.902034426195863), (21015, 4.8933573443445475), (22304, 4.892306017384774), (24421, 4.887311399826846), (21052, 4.881236791477434), (18027, 4.879179630468433), (22967, 4.876343520422531), (9959, 4.871536487465822), (21601, 4.869866618930681), (13838, 4.868251972855234), (24768, 4.866839727233887), (10477, 4.86648716561716), (21412, 4.865086541831077), (9184, 4.859475262399284), (25642, 4.858966097790529), (20476, 4.8576378904492605), (22911, 4.856714952343888)]"
1274392 ,"[(9959, 5), (21174, 5), (14939, 5), (17701, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (22967, 5), (21601, 4.999955205041975), (13838, 4.998340558966528), (24768, 4.996928313345181), (10477, 4.996575751728455), (21412, 4.995175127942371), (9184, 4.989563848510579), (20476, 4.987726476560555), (22911, 4.986803538455183), (7364, 4.9863751134918886)]"
1425060 ,"[(9959, 5), (16664, 5), (24340, 5), (25502, 5), (25642, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5)]"
4068481 ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (17701, 5), (8236, 5), (21169, 5), (9454, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5)]"
699498  ,"[(17701, 4.563237891591269), (16526, 4.555986562241411), (14939, 4.544200940003744), (21174, 4.528603205378598), (21015, 4.5199261235272825), (22304, 4.518874796567509), (24421, 4.513880179009581), (21052, 4.507805570660169), (18027, 4.505748409651168), (22967, 4.502912299605266), (9959, 4.498105266648557), (21601, 4.496435398113416), (13838, 4.494820752037969), (24768, 4.493408506416622), (10477, 4.493055944799895), (21412, 4.491655321013812), (9184, 4.486044041582019), (20476, 4.4842066696319955), (22911, 4.483283731526623), (7364, 4.482855306563329)]"
1710726 ,"[(17701, 4.862483803359921), (16526, 4.855232474010062), (14939, 4.843446851772396), (21174, 4.82784911714725), (21015, 4.819172035295935), (22304, 4.818120708336161), (24421, 4.8131260907782325), (21052, 4.807051482428821), (18027, 4.804994321419819), (22967, 4.802158211373918), (9959, 4.797351178417209), (21601, 4.795681309882068), (13838, 4.79406666380662), (24768, 4.792654418185274), (10477, 4.792301856568547), (21412, 4.790901232782463), (9184, 4.785289953350671), (25642, 4.784780788741916), (20476, 4.783452581400647), (22911, 4.782529643295275)]"
794902  ,"[(17701, 4.991912573198378), (16526, 4.984661243848519), (14939, 4.972875621610853), (21174, 4.957277886985707), (21015, 4.948600805134392), (22304, 4.947549478174618), (24421, 4.942554860616689), (21052, 4.936480252267278), (18027, 4.934423091258276), (22967, 4.931586981212375), (9959, 4.926779948255666), (21601, 4.9251100797205245), (13838, 4.923495433645077), (24768, 4.922083188023731), (10477, 4.921730626407004), (21412, 4.92033000262092), (9184, 4.914718723189128), (25642, 4.914209558580373), (20476, 4.912881351239104), (22911, 4.911958413133732)]"
2533675 ,"[(17701, 4.988198058113015), (16526, 4.980946728763157), (14939, 4.96916110652549), (21174, 4.953563371900344), (21015, 4.944886290049029), (22304, 4.943834963089255), (24421, 4.938840345531327), (21052, 4.932765737181915), (18027, 4.930708576172914), (22967, 4.927872466127012), (9959, 4.923065433170303), (21601, 4.921395564635162), (24768, 4.918368672938368), (10477, 4.918016111321641), (21412, 4.916615487535558), (9184, 4.9110042081037655), (25642, 4.91049504349501), (20476, 4.909166836153742), (22911, 4.90824389804837), (7364, 4.907815473085075)]"
751977  ,"[(17701, 4.6856816063972735), (16526, 4.678430277047415), (14939, 4.666644654809748), (21174, 4.651046920184602), (21015, 4.642369838333288), (22304, 4.641318511373513), (24421, 4.636323893815585), (21052, 4.630249285466173), (18027, 4.628192124457172), (22967, 4.62535601441127), (9959, 4.6205489814545615), (21601, 4.61887911291942), (13838, 4.617264466843973), (24768, 4.615852221222626), (10477, 4.6154996596058995), (21412, 4.614099035819816), (9184, 4.6084877563880235), (25642, 4.607978591779268), (20476, 4.606650384438), (22911, 4.605727446332628)]"
6179239 ,"[(17701, 4.7450785861757705), (16526, 4.737827256825912), (14939, 4.726041634588245), (21174, 4.710443899963099), (21015, 4.701766818111784), (22304, 4.70071549115201), (24421, 4.695720873594082), (21052, 4.68964626524467), (18027, 4.687589104235669), (22967, 4.684752994189767), (9959, 4.6799459612330585), (21601, 4.678276092697917), (13838, 4.67666144662247), (24768, 4.675249201001123), (10477, 4.6748966393843965), (21412, 4.673496015598313), (25642, 4.667375571557765), (20476, 4.666047364216497), (22911, 4.665124426111125), (7364, 4.6646960011478305)]"
